UIC,Tray-ID,Date,Testing duration,Erasure technician,Final_Grade,Hardware test summary,Mandatory_Test,Mobile name,Market name,Device_Color,BQ_BatteryChargeRange,Mobile IMEI,Mobile IMEI2,_ro.imei.check,ChargingJack,CrackedLens,Fingerprint,FlashLight,HomeKey,PQ_BatteryBulging,PQ_BentonDevicebody,PQ_CrackDevicebody,PQ_DentDevicebody,PQ_HeadphoneJack_3.5mm,PQ_MissingParts,PQ_ScratchChromeSide,PQ_ScratchesBackpanel,PQ_ScratchesDisplay,PQ_ScreenCracked,PQ_Screen_Type,PowerKey,SIMTray,SilentKey,VolumeKey,Carrier signal test,Carrier signal sim 2 test,Wi-fi test,Bluetooth test,Microphone test,Speaker microphone test,Front microphone test,Headset microphone test,Speaker microphone front test,Receiver test,Headset test,Front camera test,Video test,Auto focus test,Camera flash test,Front camera flash test,Battery charging test,Headset test,Touch test,Proximity test,Compass test,Light test,Vibration test,Home key test,Volume keys test,Screen lock key test,Back key test,Recent/Menu key test,Screen test,Live call test,Live call sim 2 test,Screen damage test,Assisted front camera test,Fingerprint test,Multi-touch test,Face ID test,Auto rotation test,Infrared test,FM radio test,Product Version,Product Name,Operating system version,System manufacturer,System model,Mobile internal model,System serial,Operating system name,Total memory,Business name,Business location,Report ID,Rooted,Mobile internal model,FRP,FRP_Status,blancco_data.blancco_hardware_report.system.mdm_status,Operating system name,Operating system version,blancco_data.blancco_hardware_report.hardware_tests.auto_fingerprint,Device color,Disk capacity,AGPS test,Assisted camera test,Silent key test,Speaker test,_ro.ril.miui.imei0,Back camera test
92110007481,WHT1004,4/1/2023 12:50,0:09:03,dealsdray.mohd.aleem,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Green,50-80 %,869646049423031,869646049423049,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,1,2,3,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,hipj6dbugyof7hg6,Android,6GB,,,98407527,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,869646049423031,successful
92110007667,WHT1004,4/1/2023 7:41,0:06:07,ayush,D,failed,,Redmi 6A,Redmi 6A,Blue,10-49 %,865643048974431,865643048974449,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,5,10,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,3820e48c7d29,Android,2GB,,,98394190,Not rooted,Redmi 6A,Unlocked,,Unlocked,Android,9,,,32000000000,not performed,successful,,successful,865643048974431,successful
92110007624,WHT1004,4/1/2023 9:29,0:17:35,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Blue,10-49 %,861067042778594,861067042778602,,Successful,Successful,Successful,Successful,Successful,No,No,1,0,Yes,No,0,3,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,6936ccb4,Android,4GB,,,98399207,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,861067042778594,successful
92110007695,WHT1004,4/1/2023 9:43,0:13:10,dealsdray.mohd.aleem,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Black,81 %+,869646040032971,869646040032989,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,fq8xxw9prs65h6mz,Android,6GB,,,98399728,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,869646040032971,successful
92110007420,WHT1004,4/1/2023 7:21,0:05:07,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,861067044186432,861067044186440,,Successful,Successful,Successful,Successful,Successful,No,No,2,0,Yes,No,0,3,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,d3bfc42b,Android,3GB,,,98393331,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,32000000000,successful,successful,,successful,861067044186432,successful
92110007802,WHT1004,4/1/2023 11:01,0:03:25,dilip,B,successful,,Redmi Note 7S,Redmi Note 7S,White,81 %+,867702040919857,867702040919865,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,11f55c86,Android,4GB,,,98402933,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,867702040919857,successful
92110007810,WHT1004,4/1/2023 10:45,0:01:39,dealsdray.mohd.ali,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Black,50-80 %,867965049562271,867965049562289,,Successful,Successful,Successful,Successful,Successful,No,No,0,4,Yes,No,3,0,3,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,dqeagudiqkaywov4,Android,6GB,,,98402336,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,867965049562271,successful
92110007708,WHT1004,4/1/2023 10:40,0:02:51,ayush,D,failed,Skiped,Redmi 6A,Redmi 6A,Black,10-49 %,860435046793037,860435046793052,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,2,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,not performed,not performed,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,33c7720f7d2b,Android,2GB,,,98402142,Not rooted,Redmi 6A,Unlocked,,Unlocked,Android,9,,,16000000000,not performed,successful,,failed,860435046793037,successful
92110007736,WHT1004,4/1/2023 11:40,0:08:44,deepankar,C,failed,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,861067046343197,861067046343205,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,0,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,222adee2,Android,3GB,,,98404480,Not rooted,Redmi Note 7S,Locked,,Unlocked,Android,10,,,32000000000,successful,successful,,failed,861067046343197,successful
92110007798,WHT1004,4/1/2023 12:46,0:23:38,dealsdray.mohd.aleem,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,862298045116719,862298045116727,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,4,4,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,qgay65divgdavo55,Android,6GB,,,98407299,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,862298045116719,successful
92110006154,WHT1373,5/1/2023 4:55,0:06:15,dealsdray.mohd.aleem,C,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867965045633290,867965045633308,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,1,1,No,Original Folder,Failed,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,49qk5huw7la66h7x,Android,6GB,,,98477495,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965045633290,successful
92100002653,WHT1453,4/1/2023 6:37,0:08:09,dealsdray.mohd.aleem,C,failed,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,865230046737703,865230046737711,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,4,2,2,No,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,failed,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,11143d90,Android,4GB,,,98391449,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,865230046737703,successful
92100002991,WHT1453,4/1/2023 4:48,0:02:36,dealsdray.mohd.ali,D,successful,,M2003J15SC,Redmi Note 9,Green,81 %+,860862048149654,860862048149662,,Successful,Successful,Successful,Successful,Successful,No,No,1,4,Yes,No,2,1,7,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,Redmi,M2003J15SC,M2003J15SC,ad0b90060406,Android,6GB,,,98387470,Not rooted,M2003J15SC,Unlocked,,Unlocked,Android,10,,,128000000000,successful,successful,,successful,860862048149654,successful
92100002139,WHT1453,4/1/2023 7:56,0:04:13,dilip,A,successful,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,865230043418596,865230043418604,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,2,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,ed5dec3,Android,3GB,,,98394834,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,32000000000,successful,successful,,successful,865230043418596,successful
92100003005,WHT1453,4/1/2023 7:42,0:03:47,dilip,A,successful,,Redmi Note 7S,Redmi Note 7S,Black,50-80 %,864356040395023,864356040395031,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,732dc492,Android,4GB,,,98394255,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,864356040395023,successful
92100002476,WHT1453,4/1/2023 10:31,0:06:41,dealsdray.mohd.aleem,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867965042036695,867965042036703,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,3,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,genjnr8xg64lpbhi,Android,6GB,,,98401819,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965042036695,successful
92100003332,WHT1453,4/1/2023 11:30,0:08:18,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,860389047638875,860389047638883,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,3,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,b7d2de64,Android,3GB,,,98404063,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,860389047638875,successful
